product_name,brand_name,category_name,size_value,size_unit,price,currency,retailer_name,retailer_url,region,source_name,discount,price_per_unit,is_bundle,has_rating,high_rating,has_reviews,popular,timestamp
SHAMPOO BAR GINGER FOR HAIR - BEST SHAMPOO BARS RECIPE CRUELTY FREE AND VEGAN SOAP BAR,SHAMPOO BAR,Shampoo Bar,,,18.51,GBP,pure-keratin.com,,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144610
Panier des Sens Solid Shampoo Bar for Dry Hair,Panier,Shampoo Bar,,,8.7,GBP,Panier des Sens,https://panierdessens.com/a/l/en/products/shampoing-solide-cheveux-secs-miel-regenerant?variant=43377877876971&currency=EUR&utm_source=google&utm_medium=organic&utm_campaign=UK&utm_content=Shampoing%20solide%20cheveux%20sec%20-%20Miel%20R%C3%A9g%C3%A9n%C3%A9rant%2075g&srsltid=AfmBOoqrxCp0UzGSa5PjseldK_iFU_q9xGx8YZgDwPQcmBVtUGRcPq0rY5A,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144610
Unbrand Onion Rosemary Shampoo Bar,Unbrand Onion,Shampoo Bar,,,4.91,GBP,fruugo.co.uk,https://www.fruugo.co.uk/onion-rosemary-shampoo-bar-reduce-hair-loss-and-breakage-deep-cleansing-moisturing-improving-scalps-and-strengthening-hairs-suitable-for-all-hai/p-407076840-862924845?language=en&ac=google&utm_source=organic_shopping&utm_medium=organic,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144610
Natural Shampoo Bar 2-IN-1 Fine/Oily Hair,Natural Shampoo,Shampoo Bar,,,7.0,GBP,ECO 21,https://www.eco21.co.uk/products/natural-shampoo-bar-2-in-1-fine-oily-hair?variant=42225538498742&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOooOF9kPgexfHoggsdmQ6-N3gC_m8aPhD8WPOUQGekC5F6IupBE_9Uo,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144610
unbrand Platycladus Orientalis Leaf Shampoo Bar Natural Triangle Shampoo Bar with Usman Grass & Ginseng Extract,,Shampoo Bar,,,7.56,GBP,fruugo.co.uk,https://www.fruugo.co.uk/platycladus-orientalis-leaf-shampoo-bar-natural-triangle-shampoo-bar-with-usman-grass-ginseng-extract-calming-strengthens-hair-for-women-and-men/p-417654453-880978694?language=en&ac=google&utm_source=organic_shopping&utm_medium=organic,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144610
Herbal Shampoo Bar For Hair Loss | Controls Shedding Dandruff | &,Herbal Shampoo,Shampoo Bar,120.0,g,11.64,GBP,eBay - greensummer,https://www.ebay.co.uk/itm/376567376959?chn=ps&_ul=GB&mkevt=1&mkcid=28&google_free_listing_action=view_item,GB,Oxylabs Google Shopping,,9.7,False,False,False,False,False,20251008_144610
Viori Hidden Waterfall Rice Shampoo Bar,Viori Hidden,Shampoo Bar,,,55.54,GBP,GoSupps Beauty,https://www.gosupps.com/viori-hidden-waterfall-shampoo-bar-conditioner-bar-and-bamboo-holder-set-includes-bamboo-handcrafted-with-longsheng-rice-water-natural-ingredients-sulfate-free-paraben-free-100-vegan.html,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_144610
Herbal Shampoo Bar For Hair Loss | Controls Shedding & Dandruff,Herbal Shampoo,Shampoo Bar,120.0,g,11.73,GBP,eBay - lollipopzuhe,https://www.ebay.co.uk/itm/406201261536?chn=ps&_ul=GB&mkevt=1&mkcid=28&google_free_listing_action=view_item,GB,Oxylabs Google Shopping,,9.78,False,False,False,False,False,20251008_144610
Chamomile Enriching Shampoo & Body Bar Blonde Hair - Plastic Free Vegan Eco Shower Bars,Chamomile Enriching,Shampoo Bar,130.0,g,5.99,GBP,REGN,https://www.regn.co.uk/products/chamomile-shampoo-bar-blonde-hair-vegan?variant=40470706356289&srsltid=AfmBOoqLuINHHOus59JqdE9ARYex6IwoX5uff-E6235E3bfjcvVJsAGtY1o,GB,Oxylabs Google Shopping,,4.61,False,False,False,False,False,20251008_144610
Unbrand Curly Hair Shampoo Bar,Unbrand Curly,Shampoo Bar,,,5.18,GBP,fruugo.co.uk,https://www.fruugo.co.uk/curly-hair-shampoo-bar-rich-in-coconut-oil-shea-butter-rice-water-to-repairs-nourishes-dry-damaged-hair-suitable-for-all-hair-types-100g/p-390807753-837085180?language=en&ac=google&utm_source=organic_shopping&utm_medium=organic,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144610
The Organic Republic Solid Shampoo for Oily Hair,The Organic,Shampoo Bar,,,11.64,GBP,Perfumes Club UK,,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144610
Hair Blocks Solid Shampoo Bar Mint & Grapefruit,Hair Blocks,Shampoo Bar,,,8.99,GBP,REGN,https://www.regn.co.uk/products/hair-blocks-solid-shampoo-mint-grapefruit?variant=41591845683265&srsltid=AfmBOoq_Wr015z4aOkCsQxefLxQrcWN_6rY2724weP43CKdiJWccZu5uadk,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144610
Herbishh Tea Tree & Mint Shampoo Bar – Deep Cleansing Bar For Oily,Herbishh Tea,Shampoo Bar,,,5.79,GBP,eBay,https://www.ebay.co.uk/itm/197594411779?chn=ps&_ul=GB&mkevt=1&mkcid=28&google_free_listing_action=view_item,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144610
Natural Usmanthus Orchid Shampoo Bar For Hair Loss & Dandruff,Natural Usmanthus,Shampoo Bar,120.0,g,11.44,GBP,eBay - yongyindww,https://www.ebay.co.uk/itm/365877094290?chn=ps&_ul=GB&mkevt=1&mkcid=28&google_free_listing_action=view_item,GB,Oxylabs Google Shopping,,9.53,False,False,False,False,False,20251008_144610
LUSH New Shampoo Bar Boost Shine & Invigorate,LUSH New,Shampoo Bar,,,10.0,GBP,LUSH,https://www.lush.com/uk/en/p/new-shampoo-bar-2021?srsltid=AfmBOopjKWwV0DQkPs9phbFjXRdqKDeMqUKr40QevpbtfVN1BoGyMrq1_BA,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_144610
Herbal Shampoo Bar For Hair Loss | Controls Shedding | Dandruff &,Herbal Shampoo,Shampoo Bar,120.0,g,11.64,GBP,eBay - adeliaren,https://www.ebay.co.uk/itm/226986715797?chn=ps&_ul=GB&mkevt=1&mkcid=28&google_free_listing_action=view_item,GB,Oxylabs Google Shopping,,9.7,False,False,False,False,False,20251008_144610
Herbishh Castor Oil Shampoo Bar For Hair Growth & Thinning,Herbishh Castor,Shampoo Bar,,,5.79,GBP,eBay,https://www.ebay.co.uk/itm/197591569905?chn=ps&_ul=GB&mkevt=1&mkcid=28&google_free_listing_action=view_item,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144610
Faith In Nature Shampoo Bar Coconut & Shea Butter 85gm,Faith in Nature,Shampoo Bar,85.0,g,52.77,GBP,eBay - gudz_uk,https://www.ebay.co.uk/itm/156135736405?chn=ps&_ul=GB&mkevt=1&mkcid=28&google_free_listing_action=view_item,GB,Oxylabs Google Shopping,,62.08,True,True,True,True,True,20251008_144610
Eco Living Solid Shampoo Autumn Berries - Plastic Free Vegan Shampoo Bars - Sample Bar,Eco Living,Shampoo Bar,25.0,g,2.33,GBP,REGN,https://www.regn.co.uk/products/natural-shampoo-bar-autumn-berries?variant=40450247393345&srsltid=AfmBOoqcNQGdbgZVf9TL819-w39Dj98qma6o5Dllokh23Sa7Y2rLdJkI_-w,GB,Oxylabs Google Shopping,,9.32,False,True,True,True,False,20251008_144610
3 X Garnier Ultimate Blends Shampoo Bar Honey Treasures.,Garnier,Shampoo Bar,3.0,g,13.95,GBP,eBay - bigbrandsforlessltd,https://www.ebay.co.uk/itm/126460258127?chn=ps&_ul=GB&mkevt=1&mkcid=28&google_free_listing_action=view_item,GB,Oxylabs Google Shopping,,465.0,False,True,True,True,True,20251008_144610
Traditional Shampoo Bar by Marcus Wellness | with Shikakai and Reetha | 3 Bar x 100gm,Traditional Shampoo,Shampoo Bar,100.0,g,8.15,GBP,Bizparessions.com,https://bizpressions.com/products/traditional-shampoo-bar-by-marcus-wellness-with-shikakai-and-reetha-3-bar-x-100gm?variant=39687656243264&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOopwsabr1d07vxpzFcWT7niKpws5Bfm10uBobju3AbZ_WesiUMufpRk,GB,Oxylabs Google Shopping,,8.15,False,False,False,False,False,20251008_144610
6x Garnier Ultimate Blends Softening Oat Sensitive Shampoo Bar,Garnier,Shampoo Bar,6.0,g,42.59,GBP,eBay - krystaldirect,https://www.ebay.co.uk/itm/365489182742?chn=ps&_ul=GB&mkevt=1&mkcid=28&google_free_listing_action=view_item,GB,Oxylabs Google Shopping,,709.83,False,True,True,True,False,20251008_144610
"Solid Shampoo Bar & Conditioner Bar Set For Curly, Wavy, Coily And",Solid Shampoo,Shampoo Bar,,,12.43,GBP,eBay,https://www.ebay.co.uk/itm/176576519467?chn=ps&_ul=GB&mkevt=1&mkcid=28&google_free_listing_action=view_item,GB,Oxylabs Google Shopping,,,True,False,False,False,False,20251008_144610
Our Natural Hand Made Shampoo Bar,Our Natural,Shampoo Bar,,,7.3,GBP,Wild Sage + Co,https://wild-sage.co.uk/products/plastic-free-shampoo-soap-bar?variant=49797116002568&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOopAAYnZzRMCF3lawl4aSEtshTd6JOJtRbf_nacXFUIAX0tkg-Qvdvg,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144610
The Highland Soap Co. Wild Scottish Raspberry Shampoo Bar,The Highland,Shampoo Bar,,,7.75,GBP,The Highland Soap Company,https://www.highlandsoaps.com/products/wild-scottish-raspberry-shampoo-bar-140g?variant=44170201759963&country=GB&currency=GBP&srsltid=AfmBOooWHCP5pNk42evl53eanwyznhi3AckwPJDeu5kl-N2rrW7wUI_XyHk,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144610
Lush Coconut Rice Cake Shampoo Bar,Lush Coconut,Shampoo Bar,,,10.0,GBP,LUSH,https://www.lush.com/uk/en/p/coconut-rice-cake-shampoo-bar?srsltid=AfmBOorcHYY-D0ADWnMoD26wc8IXjmucjegZLXDWz5RotWFLU57SJgh6o2s,GB,Oxylabs Google Shopping,,,False,True,False,True,True,20251008_144610
The Highland Soap Co. Wild Nettle Shampoo Bar,The Highland,Shampoo Bar,,,7.75,GBP,The Highland Soap Company,https://www.highlandsoaps.com/products/wild-nettle-shampoo-bar-140g?variant=37621858304196&country=GB&currency=GBP&srsltid=AfmBOooXlZ6iTZZy03PrVRIgKsI-423a4sPUKwd2qDbFL7VboYoI89YX9Rs,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144610
Our Natural Shampoo Bar,Our Natural,Shampoo Bar,,,7.5,GBP,Wild Sage + Co,https://wild-sage.co.uk/products/plastic-free-shampoo-soap-bar?variant=49797115969800&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoot8VV1UiApTdFH9aoO-vLB-axjEIUnxrof43KrFXa5_kh2VPFp-1E,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144610
All-Natural Shampoo Bar,All-Natural Shampoo,Shampoo Bar,,,37.02,GBP,GoSupps Beauty,,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144610
Herbal Shampoo Bar For Hair Loss | Controls Shedding Dandruff &,Herbal Shampoo,Shampoo Bar,120.0,g,11.64,GBP,eBay - hupinger,https://www.ebay.co.uk/itm/317317655397?chn=ps&_ul=GB&mkevt=1&mkcid=28&google_free_listing_action=view_item,GB,Oxylabs Google Shopping,,9.7,False,False,False,False,False,20251008_144610
"Little Soap Company Solid Shampoo Bar - Deeply Nourishing Orange and Ginger Essential Oils, Natural & Vegan Eco Warrior , LSC 6102",Little Soap Company,Shampoo Bar,100.0,g,24.65,GBP,OnBuy.com,https://www.onbuy.com/gb/p/little-soap-company-solid-shampoo-bar-deeply-nourishing-orange-and-ginger-essential-oils-natural-and-vegan-eco-warrior-100-g-lsc-6102~p28078983/?exta=gshp&extac=gshpfa,GB,Oxylabs Google Shopping,,24.65,False,True,True,True,True,20251008_144610
Lush Angel Hair Shampoo Bar,Lush Angel,Shampoo Bar,,,10.0,GBP,LUSH,https://www.lush.com/uk/en/p/angel-hair-shampoo-bar?srsltid=AfmBOorED51sBjHSYiBBL7ER0pMbdW9lsEQcNOwJ7Gct12qiInWxB0uYbuc,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_144610
Satsuma Individual Shampoo Bar Tin,Satsuma Individual,Shampoo Bar,,,2.5,GBP,The Soap Sisters,https://www.thesoapsisters.co.uk/products/shake-ya-bum-bum-shampoo-bar?variant=47656131625254&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOooyoTeXDzIOsmKlrSPwYkfbFYwRA0PViO7UDwHH8_Wx_te4_4d0AYM,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144610
Fizzy Orange Enriching Shampoo & Body Bar,Fizzy Orange,Shampoo Bar,,,5.99,GBP,REGN,https://www.regn.co.uk/products/sunny-orange-shampoo-bar-vegan?variant=40470684991553&srsltid=AfmBOopynDBOQxn8S1F7q1yO75N8zH11H8zPXMneX9HyTXtm7mwKLT-HhhU,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144617
Ten Thousand Villages Balance Blue Clay Shampoo Bar,Ten Thousand,Shampoo Bar,,,4.07,GBP,tenthousandvillagess,https://tenthousandvillagess.shop/products/balance-blue-clay-shampoo-bar,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144617
Bain & Savon Babassu & Lime Shampoo Bar,Bain,Shampoo Bar,,,5.99,GBP,REGN,https://www.regn.co.uk/products/babassu-lime-shampoo-bar?variant=40470706389057&srsltid=AfmBOoo86YfwP_WfQuuBxOU6YtOPUv4FgrweestW6lW5V_crJO_F3Exc2Sk,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144617
KinKind Shampoo Bar for Coloured & Highlighted Hair,KinKind Shampoo,Shampoo Bar,,,7.45,GBP,KinKind,https://kinkind.co.uk/products/shampoo-bar-coloured-hair-shine-and-gloss?variant=29082176159789&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqLfF8wT1dQVLersbK0jUc0fW8A9SktgmTaT1_jglSJFUMpD9X8-Po,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144617
Battle Green Natural Shampoo Bar: Lavender ( Bar) - Yes,Battle Green,Shampoo Bar,55.0,g,7.65,GBP,Battle Green,https://battlegreen.co.uk/product/lavender-tea-tree-shampoo-bar-55g/?attribute_add-a-travel-tin=Yes&srsltid=AfmBOoplUSABOaKuv4Z0p7hjunIjxCBIL3hfOlzKBEcQQRDCTre7pE5bN7c,GB,Oxylabs Google Shopping,,13.91,False,True,True,True,True,20251008_144617
Orange Spice Solid Shampoo Bar with Travel Tin,Orange Spice,Shampoo Bar,,,5.0,GBP,The Green Turtle,https://thegreenturtle.co.uk/products/superfly-soaps-shampoo-bars?variant=30733496451154&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOopyA8mK4JZdI0Ye2QIpJ7XtQ6Av4_F7sjeOPgHPHTaTSMhC-alyNIg,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_144617
KinKind Lavender & Rosemary Oil Shampoo Bar and Conditioner Bar,KinKind Lavender,Shampoo Bar,,,27.0,GBP,KinKind,https://kinkind.co.uk/products/environmentally-friendly-gifts-kinkind?variant=36755518259366&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOorNz1idbpDgYnrWo9O7nxihDbUDTgMy_2sW9v1wGGOMjH9xPkcnijg,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144617
KinKind Coconut Shampoo and Conditioner Bars,KinKind Coconut,Shampoo Bar,,,8.0,GBP,Sage Folk,https://sagefolk.co.uk/product/nourish-me-conditioner-bar-for-dry-hair-kinkind/,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144617
Arista Anti-Dandruff Shampoo Bar,Arista Anti-Dandruff,Shampoo Bar,,,6.89,GBP,Best Health Food Shop,https://www.besthealthfoodshop.com/arista-shampoo-bar-antidandruff-80g?srsltid=AfmBOopqT0kp0UgPwhSgjs8m2QM2c4Z37mm8Mo-iYhLezJ4hPvepGxgYPls,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144617
Amla Reetha Shikakai Shampoo Bar,Amla Reetha,Shampoo Bar,,,7.7,GBP,Mytri Designs,https://mytridesigns.com/products/amla-reetha-shikakai-hair-wash?variant=32341007532097&srsltid=AfmBOor5DOmAC_SdvoQt9pWQ1aeYSwFYfV2rbLmwY4ha0WWxnxeOMDSbzss,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144617
Hairy Jayne Citrus Shampoo Bar,Hairy Jayne,Shampoo Bar,,,11.0,GBP,Hairy Jayne,https://hairyjaynehandmade.co.uk/products/shampoo-bar?variant=31890435407920&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOorSedSUl1ou1nR836AhojfA5388dEnK1_m3gTinr4cEq0EBFXilUN0,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144617
Mineral Mud & Rosemary Natural Purifying Soap Bar,Mineral Mud,Shampoo Bar,,,4.75,GBP,The Good Soap - Let's Go Back To The Bar,https://the-good-soap.co.uk/products/rosemary-and-mineral-mud-soap-bar?variant=44023231480033&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOop_g6A4DwHUqjI3F9VEv3NQ5f3yyYr0hr-51Njyj5AZD5g-AZLiCrc,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144617
HiBAR Solid Shampoo Maintain Bar,HiBAR Solid,Shampoo Bar,,,10.98,GBP,eBay - mega-green,https://www.ebay.co.uk/itm/276679471041?chn=ps&_ul=GB&mkevt=1&mkcid=28&google_free_listing_action=view_item,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_144617
Natural Shampoo Bar - Sunny Orange - Bain & Savon,Natural Shampoo,Shampoo Bar,120.0,g,6.0,GBP,Peace With The Wild,https://www.peacewiththewild.co.uk/product/shampoo-bar-sunny-orange-bain-savon/,GB,Oxylabs Google Shopping,,5.0,False,False,False,False,False,20251008_144617
Pink Grapefruit Shampoo Bar,Pink Grapefruit,Shampoo Bar,,,4.0,GBP,Sweets & Scents,https://luckyleafbathbombs.co.uk/products/pink-grapefruit-shampoo-bar?variant=45498280116511&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOop1fiiWXVUTsIk0_oyiiI9lNw4NacB_T92-4FSSdnVOd2x8TLt-9RY,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144617
Baobab Shampoo Bar for Curly Hair | Eco-Friendly & pH Balanced,Baobab Shampoo,Shampoo Bar,,,9.5,GBP,Bean and Bee,https://www.beanandbee.co.uk/products/extra-gentle-baobab-shampoo-bar?variant=36048705978525&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqUrlBI7JbUhPxVZy5RNbZr0SOqTyrZFFlUdrffDYlCoS6Z-DXmPgk,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144617
Coconut Curls Conditioning Shampoo Bar Refill,Coconut Curls,Shampoo Bar,,,9.99,GBP,Bloom In Soap,,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144617
Vegan Shampoo Bar - Babassu & Lime - Bain & Savon,Vegan Shampoo,Shampoo Bar,120.0,g,6.0,GBP,Peace With The Wild,https://www.peacewiththewild.co.uk/product/shampoo-bar-babassu-lime/,GB,Oxylabs Google Shopping,,5.0,False,False,False,False,False,20251008_144617
Plastic Free Shampoo Soap Bar,Plastic Free,Shampoo Bar,,,7.5,GBP,ROMY,https://www.romystore.co.uk/products/plastic-free-shampoo-soap-bar?variant=46543105360124&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoo_tDAnwQ3Fbs4MYRcT8GWQj38uaDC6BeYS_uGEYN3XGZPli8iQh-g,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144617
Shampoo bar - The Green Turtle Mango,Shampoo,Shampoo Bar,,,5.0,GBP,The Green Turtle,https://thegreenturtle.co.uk/products/superfly-soaps-shampoo-bars?variant=30177672724562&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOooxHlZc4fPUwDv-zxsQjNmXTCoSwTOYNYJSij7cdUKoZffQAqLrr6I,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_144617
Friendly Soap Lavender Tea Tree Conditioner Bar,Friendly Soap,Conditioner Bar,,,9.99,GBP,Amazon.co.uk,https://www.amazon.co.uk/Natural-Conditioner-Bar-Lavender-Tree/dp/B07Y3VRG73?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3P5ROKL5A1OLE,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_144652
Friendly Soap Conditioner Bar Lavender & Geranium,Friendly Soap,Conditioner Bar,,,9.0,GBP,Hanover Healthfoods,,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_144652
Kitsch Rice Water Protein Conditioner Bar,Kitsch,Conditioner Bar,,,12.0,GBP,Next,https://www.next.co.uk/style/SU505142/AL8428?srsltid=AfmBOorEEZBDVku7T91_IG42FYXuWFXAeW-uYvSVVYTMNQ1jGMq0Hl4rtJ8#AL8428?utm_source=google&utm_medium=organic&utm_campaign=organicshopping,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_144652
The Earthling Co. Conditioner Bar,The Earthling,Conditioner Bar,,,11.84,GBP,The Earthling Co.,https://theearthlingco.com/products/conditioner-bars?variant=37841846829235&country=AE&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOopqd09gDNDHvSXtI4Rpkw7ITlsM35cF675OPBYs8ReZrHeDwLg4G2s,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_144652
KinKind Nourish Me! Conditioner Bar,KinKind Nourish,Conditioner Bar,,,8.95,GBP,Amazon.co.uk - Amazon.co.uk-Seller,https://www.amazon.co.uk/KinKind-NOURISH-Conditioner-Coconut-silicones/dp/B08FLKCTGS?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3GE57IJOUALLV,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144652
FRUU Cosmetics Phyto- Keratin Conditioner Bar,FRUU Cosmetics,Conditioner Bar,,,9.99,GBP,Boots.com,https://www.boots.com/fruu-phyto-keratin-hair-conditioner-bar-55g-10334794?CAWELAID=620000410000817389&srsltid=AfmBOoqWN_S11TWshz0kPm3q8KhwbPlqFeubO3IEAOEaaq_3Mpt0BqH4zBk,GB,Oxylabs Google Shopping,,,False,True,False,True,False,20251008_144652
Friendly Soap Conditioner Bar Fragrance Free,Friendly Soap,Conditioner Bar,,,8.99,GBP,Friendly Soap,https://friendlysoap.co.uk/products/conditioner-bar-fragrance-free?variant=42075305410737&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOor4P80CyIkBknpRSSvwunmFyNRdp2-R46Vo9ltVKSrXEqFnUywLGUE,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144652
Aussie Koality Moisture Vegan Solid Conditioner Bar,Aussie Koality,Conditioner Bar,,,2.49,GBP,Direct Cosmetics,https://www.directcosmetics.com/aussie-haircare-conditioner-bar-70g-aussie-p12459/s12459?utm_medium=ppc&utm_term=aussie-haircare-conditioner-bar-70g-aussie-85647&utm_campaign=froogle&cid=GBP&glCurrency=GBP&glCountry=GB&srsltid=AfmBOopTT5W5-KoCJ5eUwtD8-BM69yNwfYA1L9bg535IdOe1w7ZRovUue34,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144652
Superfly Soap Hair Conditioner Bar,Superfly Soap,Conditioner Bar,,,7.99,GBP,Amazon.co.uk - Amazon.co.uk-Seller,https://www.amazon.co.uk/Conditioner-Superfly-Fragrance-Naturally-ingredients/dp/B0D236NZ6F?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A10IHUS1QXRWL4,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144652
Shine On Conditioner Bar,Shine On,Conditioner Bar,,,8.99,GBP,Soul and Soap,https://soulandsoap.co.uk/products/conditioner-bar?variant=32387853549655&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOorJmkl3d2XEsmeZTFKgT83He9TmjR5LlFFTY4iNOWOyWxTyR5qpbhI,GB,Oxylabs Google Shopping,,,False,False,False,False,False,20251008_144652
KinKind Nourish Me! Conditioner Bar,KinKind Nourish,Conditioner Bar,,,8.95,GBP,Amazon.co.uk - Amazon.co.uk-Seller,https://www.amazon.co.uk/KinKind-NOURISH-Conditioner-Coconut-silicones/dp/B08FLKCTGS?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A3GE57IJOUALLV,GB,Oxylabs Google Shopping,,,False,True,True,True,False,20251008_144652
The Earthling Co. Conditioner Bar,The Earthling,Conditioner Bar,,,11.84,GBP,The Earthling Co.,https://theearthlingco.com/products/conditioner-bars?variant=37841846829235&country=AE&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOopqd09gDNDHvSXtI4Rpkw7ITlsM35cF675OPBYs8ReZrHeDwLg4G2s,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_144652
Kitsch Rice Water Protein Conditioner Bar,Kitsch,Conditioner Bar,,,12.0,GBP,Next,https://www.next.co.uk/style/SU505142/AL8428?srsltid=AfmBOorEEZBDVku7T91_IG42FYXuWFXAeW-uYvSVVYTMNQ1jGMq0Hl4rtJ8#AL8428?utm_source=google&utm_medium=organic&utm_campaign=organicshopping,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_144652
Friendly Soap Lavender Tea Tree Conditioner Bar,Friendly Soap,Conditioner Bar,,,8.99,GBP,Friendly Soap,https://friendlysoap.co.uk/products/conditioner-bar-lavender-tea-tree?variant=41503417925809&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOooa31inw6g5yzQfguY91yYPHaG1GxvGuioOcgzy8UKkrkX8dL0kWOI,GB,Oxylabs Google Shopping,,,False,True,True,True,True,20251008_144652
