brand_id,brand_name
BRD5bc38251,It'S Skin
BRD745c2612,Kjaer Weis
BRD754188b7,L'OREAL PARIS
BRD8e1ca9fc,RETROUVÉ Nutrient
BRDc2a8dcbd,Quret Skin
BRD22f1d5cf,Yonka Age
BRDddd98d98,Hanlux Serum
BRDa21742c2,Korean Skincare
BRD9a890680,Dr H
BRDa41cbb68,Lorenti
BRD62eb295b,Brightening Serum
BRDfc1347e9,COSRX The
BRD4ee63158,Hyaluronic Acid
BRD64452ef0,Bee Venom
BRDe5f9c4bb,Q+A Peptide
BRD379aecd5,Treaclemoon Rouge
BRDdcd45594,NEOM Perfect
BRDea6b56e8,Apothecary Women's
BRD410da2bc,NEOM Great
BRD8d670808,Susanne Kaufmann
BRD761110ef,Body Whip
BRDd81452f7,IDC Institute
BRDca76801e,Palmer's Cocoa
BRDec60dc6f,Aphrodite Olive
BRDb7dba968,Birthday Cake
BRD0a4bbc52,Wideye After
BRDc6aea5eb,SKYN Bakery
BRDd5ed6f80,Wideye Skin
BRDc4cef4cb,Tea Tree
BRD85242b74,DESAMI Nourish
BRDb0ea1aa7,Organic Polynesian
BRDbf498820,Mixa Niacinamide
BRDd58b7133,AKOMA Skincare
BRDade2e943,Cuccio Mango
BRDf38910b6,SOiL Pure
BRDc950d024,I Love
BRD289bd452,Naissance Shea
BRD1244a248,Patchouli
BRDbd2b3076,MOR Little
BRDf148b5aa,Sleepy Coconut
BRDae9ffd8e,NOW Foods
BRD8c27734d,Generic Body
BRDfe8965a9,Fresh
BRDb23dfbac,I Heart
BRD67ba4509,Akamuti Organic
BRD62b9671c,One Society
BRD1618ac9a,Santo Volcano
BRDd501c675,Balea Body
BRD8f1b4456,Twisted Earth
BRD8a77f214,Coconut Whipped
BRD5e071516,Best All
BRD5b5276e8,La Corvette
BRD54e48e41,Luxury Shea
BRD9df59304,Anytime Beauty
BRD41cf445c,Shealife
BRDa0e8d770,Farfalla Tropical
BRDac8eefc5,Luxe All
BRD2aac4d01,Original Pink
BRDa91592ea,Supreme Whipped
BRD73647004,Body Butter
BRD98503c5f,MOR MOR
BRDf12b2e27,Balancing Body
BRD0a746a81,Restorative Body
BRD6eb93a6c,OUAI St
BRD54b69a07,Body Shop
BRD40c2565e,Greenwich Bay
BRD61fecde1,Biddy Murphy
BRDc7482a76,ECLAIR
BRD590798af,DATSIT
BRD83b1f956,OMG Body
BRD855da8ed,Natio Spa
BRDf5ba0193,CMD Rio
BRD3bf77af8,Natural Tone
BRDeb9b2fd1,American Dream
BRD0197020d,Aromatic Body
BRDbed917dc,Trendyfave Mango
BRD8c685f51,Love Earth
BRD6ec61158,Klar Seifen
BRDfb95405f,Caribbean Vanilla
BRD780e2e13,Whipped Body
BRDcea37d82,Bencos Körperbutter
BRD0138899e,Mine Botanicals
BRDf36da797,Enlite Flawless
BRD7dc6ddde,Rose Garden
BRDcc92cd4f,Sol De
BRD9632b8f5,Palmer's Shea
BRD0d97e20a,Jasmine Body
BRDde92785f,Purity Body
BRD954f0214,Alma K
BRDd0aa9884,Chear Carrot
BRDc740969b,Soap
BRD73adf0a2,Tree Hut
BRDbc030a86,Frederic Malle
BRD2ced2c49,Moroccanoil Body
BRD14764818,Cīroa
BRD07ad5287,DIBIA Patchouli
BRDcb687602,Okay African
BRDbd655a1a,Queen Elisabeth
BRDdbfb5493,Shea Whipped
BRD33077e31,Natural Whipped
BRD22d23b78,Shea Butter
BRD00a1eb3e,Mama Butter
BRD9b7b6a55,"Herborist, Body"
BRD4aa5fd89,Big Vanilla
BRD2d4a8dd1,Palmer's Natural
BRDff6a666f,Savage Body
BRDe5a93134,TREE HUT
BRD9a60d9d8,Sol
BRD090855c9,Derma V10
BRD27b5b1cb,NCLA Beauty
BRDac101b32,Body
BRD42770767,Naturopathica Calendula
BRD485cbe15,Inis Rejuvenating
BRDdd0303a1,Shinning Buddy
BRDd8e57087,Solid Body
BRD01316f7f,Rich Cocoa
BRD6afadda8,Avril Shea
BRD243487c9,Champneys Natures
