product_id,product_name,brand_name,category_name,size_value,size_unit,price,currency,retailer_name,product_clean,brand_clean,category_clean,reason_unmatched
PRDdc82cf00,Naturium The Glow Getter Multi-Oil Body Butter,Naturium The,Body Butter,,,22.0,GBP,amazon.co.uk,naturium the glow getter multi oil body butter,naturium the,body butter,No match >= threshold
PRDe1b4ac16,Derma V10 Cocoa Body Butter,Derma V10,Body Butter,,,1.49,GBP,wilko,derma v10 cocoa body butter,derma v10,body butter,No match >= threshold
PRD8ed88d88,Derma V10 Body Butter Coconut,Derma V10,Body Butter,220.0,ml,3.99,GBP,amazon.co.uk - amazon.co.uk-seller,derma v10 body butter coconut,derma v10,body butter,No match >= threshold
PRDfb8bacb6,Derma V10 Body Butter Moisturising Cream Vegan Friendly (Coconut),Derma V10,Body Butter,4.0,pack,8.1,GBP,amazon.co.uk - amazon.co.uk-seller,derma v10 body butter moisturising cream vegan friendly coconut ,derma v10,body butter,No match >= threshold
PRD78142e75,Sanctuary Spa Signature Natural Oils Melting Pearl Body Butter,Sanctuary Spa,Body Butter,300.0,ml,16.0,GBP,ocado,sanctuary spa signature natural oils melting pearl body butter,sanctuary spa,body butter,No match >= threshold
PRDdd7f4e85,Mallows Beauty Birthday Cake Body Butter,Mallows Beauty,Body Butter,,,14.95,GBP,amazon.co.uk - amazon.co.uk-seller,mallows beauty birthday cake body butter,mallows beauty,body butter,No match >= threshold
PRD9a7c544d,Give Me Body Butter Cream Caramel Vacay,Give Me,Body Butter,200.0,ml,9.99,GBP,give me cosmetics uk,give me body butter cream caramel vacay,give me,body butter,No match >= threshold
PRD93995d32,Essential Oil Body Butter - Floral Flamingo - WWF UK,Essential Oil,Body Butter,,,15.0,GBP,wwf uk,essential oil body butter floral flamingo wwf uk,essential oil,body butter,No match >= threshold
PRDfbf2977a,Shea Butter Refined,Shea Butter,Body Butter,,,8.1,GBP,the soap kitchen,shea butter refined,shea butter,body butter,No match >= threshold
PRD8a71614b,Shea Butter – Refined Resealable Pouch,Shea Butter,Body Butter,,,30.95,GBP,thesoapery,shea butter refined resealable pouch,shea butter,body butter,No match >= threshold
PRDad80f5ee,Soap & Glory Limited Edition Body Butter Cherry Wild,Soap,Body Butter,200.0,ml,5.99,GBP,boots.com,soap glory limited edition body butter cherry wild,soap,body butter,No match >= threshold
PRD47ea1152,Soap & Glory Berry & Bright Body Butter,Soap,Body Butter,200.0,ml,6.0,GBP,boots.com,soap glory berry bright body butter,soap,body butter,No match >= threshold
PRDa783e838,Soap & Glory Limited Edition Fresh As Fig Body Butter,Soap,Body Butter,,,5.99,GBP,boots.com,soap glory limited edition fresh as fig body butter,soap,body butter,No match >= threshold
PRD30a3b49a,Soap & Glory MAGNIFI-COCO Body Butter,Soap,Body Butter,,,7.49,GBP,boots.com,soap glory magnifi coco body butter,soap,body butter,No match >= threshold
PRD1e2d2b20,Soap & Glory Call of Fruity Body Butter,Soap,Body Butter,,,7.49,GBP,boots.com,soap glory call of fruity body butter,soap,body butter,No match >= threshold
PRDa2063a8c,Soap & And Glory The Righteous Body Butter,Soap,Body Butter,600.0,ml,20.39,GBP,ebay - zorilus7,soap and glory the righteous body butter,soap,body butter,No match >= threshold
PRD8ec8688a,"Scottish Fine Soaps Au Lait Enriching Body Butter Tube , 2x",Scottish Fine,Body Butter,200.0,ml,17.9,GBP,ebay - everlast417,scottish fine soaps au lait enriching body butter tube 2x,scottish fine,body butter,No match >= threshold
PRD2ce40b46,Garnier Body Superfood Repairing Body Butter Cocoa,Garnier,Body Butter,,,4.99,GBP,wilko,garnier body superfood repairing body butter cocoa,garnier,body butter,No match >= threshold
PRD321459be,Garnier Body Superfood Nutri Glow Body Cream Vitamin C Mango,Garnier,Body Butter,,,4.99,GBP,wilko,garnier body superfood nutri glow body cream vitamin c mango,garnier,body butter,No match >= threshold
