product_id,product_name,brand_id,category_id,size_value,size_unit
PRD6f1cec79,Almara Soap Hair Care New Hair Shampoo Bar,BRD2b787fe0,CAT4f1e3d60,,
PRD72b4043d,Hair Blocks Solid Shampoo Bar Lemon & Rosemary,BRD8e677c9b,CAT4f1e3d60,,
PRDc7a17ae5,Ethique Beauty Curl-Defining Solid Shampoo Bar,BRDd3418ce0,CAT4f1e3d60,,
PRD38cba011,Areton Solid Shampoo Bar,BRD2ccf7cac,CAT4f1e3d60,,
PRD20707d24,Klar Tea Tree & Lavender Shampoo Bar,BRD2df97284,CAT4f1e3d60,,
PRD7d750f84,grüum Hår Zero Plastic Anti-Dandruff Shampoo Bar,,CAT4f1e3d60,50.0,g
PRD0012f399,Ethique St Clements Solid Shampoo Bar,BRDf3c2b1b0,CAT4f1e3d60,,
PRDb8f51b0b,Panier des Sens Solid Shampoo for Oily Hair,BRD505cd2a0,CAT4f1e3d60,,
PRDcd1d8422,The Body Shop Banana Truly Nourishing Shampoo Bar,BRD255ab7ee,CAT4f1e3d60,60.0,g
PRD9a54b051,Hairy Jayne Solid Shampoo Bar,BRDe2176146,CAT4f1e3d60,,
PRD48b03747,Bomb Cosmetics Like A Virgin Shampoo Bar,BRD6ea6ec2f,CAT4f1e3d60,,
PRDdfd0422f,FOAmie Argan Oil Shampoo Bar for Dry and Frizzy Hair,BRD82081e37,CAT4f1e3d60,,
PRDab3126d1,Grüum Twin Pack Nourishing Shampoo Bar - Solid Shampoo Bars For Hair Up to 60 Washes - Plastic Free Vegan Bar For Men & Women - Paraben Free,BRD56d95885,CAT4f1e3d60,50.0,g
PRD9465d12b,grüum Hår Shine Boost Henna + Juniper Shampoo Bar,,CAT4f1e3d60,50.0,g
PRDd75d3f6a,"Shampoo Bar Castor Oil, Castors Oils Conditioner Bar, Solid Bars Shampoo for Hydration, Strengthening and Moisturizing, Organic Castors Oils for",BRD4f1e3d60,CAT4f1e3d60,,
PRD0940a8df,Garnier Ultimate Blends Coconut Shampoo Bar,BRD162d58fc,CAT4f1e3d60,,
PRD7a002d29,Ethique Frizz Wrangler Smoothing Solid Shampoo Bar for Dry Hair,BRD6b7881fd,CAT4f1e3d60,,
PRD365cc2f5,Curly Hair Shampoo Bar - Almond & Reetha,BRD25e149d6,CAT4f1e3d60,80.0,g
PRD41a8626d,Dabur Naturals Apple Herbal Vinegar And Charcoal Cleansing Shampoo Bar,BRD72c97d35,CAT4f1e3d60,,
PRD26e4d7ed,Rosemary Hair Shampoo Bar,BRD3530530e,CAT4f1e3d60,,
PRD2805fec7,"Solid Shampoo Bar - Award Winning - Enriched with Argan Oil, Shea Butter & Honey",BRD0630498e,CAT4f1e3d60,,
PRD305c9c5f,Eleven Australia Gentle Cleanse Shampoo Bar,BRD77b365a4,CAT4f1e3d60,,
PRD4d926018,"Natural Honey Shampoo Bar for Hair Growth, Moisturizing Hair Shampoo Soap for Damaged Frizzy Hair, Strengthening Solid Shampoo Bar for Men",,CAT4f1e3d60,3.0,pack
PRDae148164,Rescue My Hair Volume Shampoo Bar,BRDa5054cb7,CAT4f1e3d60,,
PRD650e5876,Alter/native Shampoo Bars,BRDe3dfb25f,CAT4f1e3d60,,
PRDd928a6de,"Rosemary Shampoo Bar for Hair Growth & Scalp Cleansing - Natural, Organic, Anti Hair Loss",BRD83a914b4,CAT4f1e3d60,100.0,g
PRD789d7a4f,Pineapple Anti-Dandruff Shampoo Bar - Bain & Savon,BRDe6e0d1cb,CAT4f1e3d60,,
PRD0b188afa,grüum Twin Pack Revitalising Shampoo Bar Solid Shampoo Bars for Hair Up to 60 Washes,,CAT4f1e3d60,50.0,g
PRD79aa5fed,ATTITUDE Leaves Bar Volume Shampoo Bar,BRD163bc923,CAT4f1e3d60,,
PRDf2fe6812,Manuka Honey & Almond Shampoo Bar,BRD918daac8,CAT4f1e3d60,,
PRD7654e3a5,Shampoo Soap Bars,BRD28e882fd,CAT4f1e3d60,,
PRD00d9ae9e,2025 Viral Platycladus & Polygonum Natural Shampoo Bar For Oil &,,CAT4f1e3d60,,
PRDc4b15e39,Ethique Solid Shampoo Bar Curl-Defining,BRD7b876250,CAT4f1e3d60,,
PRD83cc251e,"Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens",,CAT4f1e3d60,2.0,pcs
PRDda8bd98e,grüum Twin Pack Shine Boost Shampoo Bar Solid Shampoo Bars for Hair Up to 60 Washes,,CAT4f1e3d60,50.0,g
PRD77a360c3,Kitsch Repairing Argan Oil Shampoo Bar,BRD84858b44,CAT4f1e3d60,,
PRDfa01d8d7,"Earth Rhythm Coconut Shampoo Bar For Hair Growth, 80 Gm (cardboard)",BRD76074702,CAT4f1e3d60,80.0,g
PRDa3336660,"Vanilla Coconut Shampoo Bar - Natural Hair Care, Silky Smoothness And",BRDe705a726,CAT4f1e3d60,,
PRDbd42b8fd,Abhati Suisse Manali Moisturising Shampoo Bar,BRDb8aecded,CAT4f1e3d60,58.0,g
PRDc89f45e3,'Invigorate' - Mint & Rosemary Shampoo Bar Naked,,CAT4f1e3d60,,
PRD9d7c5141,Garnier Honey Shampoo Bar,BRD162d58fc,CAT4f1e3d60,,
PRDf9bd69c6,Chey Haircare Solid Matcha Shampoo Bar,BRD904b20fe,CAT4f1e3d60,,
PRD6f29f6aa,SHAMPOO BAR GINGER FOR HAIR - BEST SHAMPOO BARS RECIPE CRUELTY FREE AND VEGAN SOAP BAR,BRDbf04766c,CAT4f1e3d60,,
PRD75d0cedd,Panier des Sens Solid Shampoo Bar for Dry Hair,BRD505cd2a0,CAT4f1e3d60,,
PRDa82b0e6b,Unbrand Onion Rosemary Shampoo Bar,BRDe16b4309,CAT4f1e3d60,,
PRD0084024f,Natural Shampoo Bar 2-IN-1 Fine/Oily Hair,BRD0c603f99,CAT4f1e3d60,,
PRD875889ee,unbrand Platycladus Orientalis Leaf Shampoo Bar Natural Triangle Shampoo Bar with Usman Grass & Ginseng Extract,,CAT4f1e3d60,,
PRD61bdf989,Herbal Shampoo Bar For Hair Loss | Controls Shedding Dandruff | &,BRDf39f899e,CAT4f1e3d60,120.0,g
PRD70ceeabb,Viori Hidden Waterfall Rice Shampoo Bar,BRD17cd9cac,CAT4f1e3d60,,
PRD88a8908b,Herbal Shampoo Bar For Hair Loss | Controls Shedding & Dandruff,BRDf39f899e,CAT4f1e3d60,120.0,g
PRD93321cdf,Unbrand Curly Hair Shampoo Bar,BRD8726bb16,CAT4f1e3d60,,
PRD1028223d,The Organic Republic Solid Shampoo for Oily Hair,BRD0969377d,CAT4f1e3d60,,
PRD6f65277d,Hair Blocks Solid Shampoo Bar Mint & Grapefruit,BRD8e677c9b,CAT4f1e3d60,,
PRD1279f001,Herbishh Tea Tree & Mint Shampoo Bar – Deep Cleansing Bar For Oily,BRD7e9ce173,CAT4f1e3d60,,
PRDbb6a0428,Natural Usmanthus Orchid Shampoo Bar For Hair Loss & Dandruff,BRD595a9e29,CAT4f1e3d60,120.0,g
PRD7ebb4bde,LUSH New Shampoo Bar Boost Shine & Invigorate,BRD0b608ad3,CAT4f1e3d60,,
PRDfc3ffa8f,Herbal Shampoo Bar For Hair Loss | Controls Shedding | Dandruff &,BRDf39f899e,CAT4f1e3d60,120.0,g
PRD956ea112,Herbishh Castor Oil Shampoo Bar For Hair Growth & Thinning,BRD543eb0f0,CAT4f1e3d60,,
PRDd83b7847,Faith In Nature Shampoo Bar Coconut & Shea Butter 85gm,BRD29cd4600,CAT4f1e3d60,85.0,g
PRDf83a35ec,Eco Living Solid Shampoo Autumn Berries - Plastic Free Vegan Shampoo Bars - Sample Bar,BRDfec92d7f,CAT4f1e3d60,25.0,g
PRD3759155f,3 X Garnier Ultimate Blends Shampoo Bar Honey Treasures.,BRD162d58fc,CAT4f1e3d60,3.0,g
PRD902dee49,Traditional Shampoo Bar by Marcus Wellness | with Shikakai and Reetha | 3 Bar x 100gm,BRDe2574c81,CAT4f1e3d60,100.0,g
PRDca94d294,6x Garnier Ultimate Blends Softening Oat Sensitive Shampoo Bar,BRD162d58fc,CAT4f1e3d60,6.0,g
PRD1558042d,"Solid Shampoo Bar & Conditioner Bar Set For Curly, Wavy, Coily And",BRD0630498e,CAT4f1e3d60,,
PRD376b27ad,Our Natural Hand Made Shampoo Bar,BRDba7f89ac,CAT4f1e3d60,,
PRD07323206,The Highland Soap Co. Wild Scottish Raspberry Shampoo Bar,BRD2cd68e6f,CAT4f1e3d60,,
PRD7929e4cf,Lush Coconut Rice Cake Shampoo Bar,BRD119b6e5b,CAT4f1e3d60,,
PRDd688d263,The Highland Soap Co. Wild Nettle Shampoo Bar,BRD2cd68e6f,CAT4f1e3d60,,
