product_1_id,product_2_id,product_1_name,product_2_name,brand_1,brand_2,category,size_value_1,size_unit_1,size_value_2,size_unit_2,price_1,price_2,currency_1,currency_2,retailer_1,retailer_2,similarity,hybrid_name_similarity,lexical_similarity,semantic_similarity,brand_similarity,size_similarity,match_source,processing_date,engine_version,confidence_tier,match_rank
PRD24f16863,PRD8e54123b,Friendly Soap Conditioner Bar Peppermint & Eucalyptus,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,Friendly Soap,Friendly Soap,Conditioner Bar,,,12.0,pack,8.99,91.7,GBP,GBP,REGN,Friendly Soap,100.0,99.37,100.0,98.43,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,1
PRD24f16863,PRDa1991032,Friendly Soap Conditioner Bar Peppermint & Eucalyptus,Friendly Soap Conditioner Bar - Fragrance-free,Friendly Soap,Friendly Soap,Conditioner Bar,,,90.0,g,8.99,33.22,GBP,GBP,REGN,eBay - gudz_uk,90.4,70.38,67.67,74.44,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,2
PRD24f16863,PRD28257c33,Friendly Soap Conditioner Bar Peppermint & Eucalyptus,Friendly Soap Conditioner Bar - Lavender & Tea Tree,Friendly Soap,Friendly Soap,Conditioner Bar,,,90.0,g,8.99,33.22,GBP,GBP,REGN,eBay - gudz_uk,90.0,69.99,63.57,79.62,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,3
PRD24f16863,PRD99303b82,Friendly Soap Conditioner Bar Peppermint & Eucalyptus,Conditioner Bar - - Lavender & Geranium | Friendly Soap,Friendly Soap,Friendly Soap,Conditioner Bar,,,12.0,pack,8.99,91.7,GBP,GBP,REGN,Friendly Soap,89.2,69.18,65.79,74.27,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,4
PRD24f16863,PRD9e61c9a7,Friendly Soap Conditioner Bar Peppermint & Eucalyptus,Friendly Soap Lavender & Geranium Conditioner Bar,Friendly Soap,Friendly Soap,Conditioner Bar,,,,,8.99,8.99,GBP,GBP,REGN,C & G Natural Beauty Shop,88.9,68.86,65.79,73.47,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,5
PRD262fb52b,PRDd65f77fd,Beautypie Niacinamide Serum,Niacinamide Serum,Beautypie Niacinamide,Niacinamide Serum,Face Serum,,,30.0,ml,25.0,10.0,GBP,GBP,Beauty Pie,tangerins.com,69.8,84.83,86.67,82.08,0.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,LOW,1
PRD272cfb82,PRDa1005f77,Lemon Solid Conditioner Bar,Lemon Solid Conditioner - Hair & Bee Solid Conditioner Bar Conditioner bar in tin,Lemon Solid,Lemon Solid,Conditioner Bar,,,,,8.0,6.99,GBP,GBP,The Pampered Blue Bee,Bee Haven Bodycare & Gifts,100.0,81.53,80.0,83.82,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,1
PRD28257c33,PRD99303b82,Friendly Soap Conditioner Bar - Lavender & Tea Tree,Conditioner Bar - - Lavender & Geranium | Friendly Soap,Friendly Soap,Friendly Soap,Conditioner Bar,90.0,g,12.0,pack,33.22,91.7,GBP,GBP,eBay - gudz_uk,Friendly Soap,90.3,80.33,78.65,82.86,100.0,0.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,1
PRD28257c33,PRD8e54123b,Friendly Soap Conditioner Bar - Lavender & Tea Tree,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,Friendly Soap,Friendly Soap,Conditioner Bar,90.0,g,12.0,pack,33.22,91.7,GBP,GBP,eBay - gudz_uk,Friendly Soap,79.3,69.35,63.57,78.02,100.0,0.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,2
PRD29e7b39d,PRD17be8583,So Sona Skincare Whipped Body Butters,"Whipped Body Butters by So Sona Skincare - Made for Dry/Sensitive Skin, Vegan-Friendly",So Sona,Whipped Body,Body Butter,,,,,59.99,59.99,GBP,GBP,So Sona Skincare,So Sona Skincare,62.1,,77.14,,0.0,50.0,post_processing,2025-11-18,enhanced_with_embeddings_v1,VERY_LOW,1
PRD2a646033,PRD6d6aa7db,Argan Whipped Body Butter,Whipped Body Butter,Argan Whipped,Whipped Body,Body Butter,,,,,25.98,23.47,GBP,GBP,Essence of Argan,eBay,75.0,,90.0,,0.0,50.0,post_processing,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,1
PRD2a646033,PRD2a0760ad,Argan Whipped Body Butter,Coconut Whipped Body Butter,Argan Whipped,Coconut Whipped,Body Butter,,,,,25.98,28.0,GBP,GBP,Essence of Argan,Ecco-Verde.co.uk,60.8,,75.82,,0.0,50.0,post_processing,2025-11-18,enhanced_with_embeddings_v1,VERY_LOW,2
PRD2b7cfdfa,PRD736548b6,"Vitamin C Serum For Face, 20% Vitamin C Serum With Hyaluronic Acid For Collagen Boost, Anti-Wrinkle,Anti-Aging,Dark Circle,Sun Damage,Brighten Hydrate","20% Vitamin C Serum, Korean Skin Care Serum with Hyaluronic Acid, Anti-aging Face Serum for Dry and Dull Skin, Reduce Wrinkles & Fine Lines, Fast",Vitamin C,,Face Serum,,,,,6.99,7.19,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,78.1,68.09,57.65,83.75,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,1
PRD2b7cfdfa,PRDc3be8ff7,"Vitamin C Serum For Face, 20% Vitamin C Serum With Hyaluronic Acid For Collagen Boost, Anti-Wrinkle,Anti-Aging,Dark Circle,Sun Damage,Brighten Hydrate",grüum Youth Restoring Skin Gel Serum Face Glow Anti aging Vitamin C Serum for Women with Hyaluronic Acid,Vitamin C,,Face Serum,,,30.0,ml,6.99,13.0,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,77.8,67.77,57.92,82.55,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,2
PRD2bb4cb12,PRD94df6e4e,FOAmie Aloe Vera Shampoo Bar,Shampoo Bar,FOAmie Aloe,Shampoo Bar,Shampoo Bar,,,,,5.99,4.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,The Suffolk Soap Co.,61.0,,76.0,,0.0,50.0,post_processing,2025-11-18,enhanced_with_embeddings_v1,VERY_LOW,1
PRD2c4133ca,PRDca4b0565,alott - nourishing conditioner bar,alott - nourishing conditioner bar | Glow Organic,,,Conditioner Bar,,,,,16.0,16.0,GBP,GBP,Jjungl,Glow Organic,84.2,84.23,86.67,80.58,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,1
PRD2c4133ca,PRDd1a85495,alott - nourishing conditioner bar,Bella Conditioner Bar,,Bella Conditioner,Conditioner Bar,,,,,16.0,4.0,GBP,GBP,Jjungl,Diva Spa,65.7,65.67,66.0,65.16,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,LOW,2
PRD2cda1d48,PRD66686faf,Earth Rhythm Shikakai Shampoo Bar Sulphate & Paraben Free 80gm,Earth Rhythm Anti Dandruff Shampoo Bar,Earth Rhythm,Earth Rhythm,Shampoo Bar,80.0,g,,,35.63,24.56,GBP,GBP,eBay - sai-international,eBay - rbinternational,81.7,61.69,61.0,62.74,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,1
PRD2ce40b46,PRD321459be,Garnier Body Superfood Repairing Body Butter Cocoa,Garnier Body Superfood Nutri Glow Body Cream Vitamin C Mango,Garnier,Garnier,Body Butter,,,,,4.99,4.99,GBP,GBP,Wilko,Wilko,72.7,52.68,49.4,57.6,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,1
PRD2d71f7bb,PRDdb039b35,"Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens","Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",Nature Triangle,Nature Triangle,Shampoo Bar,,,2.0,pcs,7.79,9.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,83.6,63.62,55.93,75.15,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,1
PRD2d71f7bb,PRD1854213e,"Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens","Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,7.79,9.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,80.2,60.22,49.26,76.65,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,2
PRD2d71f7bb,PRD0d372918,"Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,7.79,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,80.0,60.02,50.78,73.87,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,3
PRD2d71f7bb,PRD4d74acf3,"Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens","Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",Nature Triangle,Nature Triangle,Shampoo Bar,,,2.0,pcs,7.79,8.87,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,78.4,58.39,51.02,69.44,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,4
PRD2d71f7bb,PRD89df39f4,"Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens","Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,7.79,5.28,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,76.9,56.95,48.07,70.27,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,5
PRD2d71f7bb,PRD644540eb,"Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens","Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,7.79,11.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,73.6,53.63,42.86,69.78,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,6
PRD2da155c7,PRDf2daad50,"Nature Usman's Thuja Leaf Shampoo Bar, Nature Triangle Shampoo Bar, Green Soap Triangle Bar, Calming & Strengthens for Women And Men Haircare Products","2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",Nature Usman's,,Shampoo Bar,,,1.0,pcs,13.99,6.89,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,78.1,78.13,73.33,85.33,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,1
PRD2da155c7,PRDd8d93ae9,"Nature Usman's Thuja Leaf Shampoo Bar, Nature Triangle Shampoo Bar, Green Soap Triangle Bar, Calming & Strengthens for Women And Men Haircare Products","1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",Nature Usman's,,Shampoo Bar,,,1.0,pcs,13.99,12.95,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,77.8,77.76,72.39,85.82,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,2
PRD2da155c7,PRD83cc251e,"Nature Usman's Thuja Leaf Shampoo Bar, Nature Triangle Shampoo Bar, Green Soap Triangle Bar, Calming & Strengthens for Women And Men Haircare Products","Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens",Nature Usman's,,Shampoo Bar,,,2.0,pcs,13.99,12.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,76.6,76.64,71.38,84.54,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,3
PRD304f4e69,PRD6d6aa7db,Tropical Glow Whipped Body Butter,Whipped Body Butter,Tropical Glow,Whipped Body,Body Butter,,,,,10.99,23.47,GBP,GBP,Soul and Soap,eBay,69.0,,84.0,,0.0,50.0,post_processing,2025-11-18,enhanced_with_embeddings_v1,LOW,1
PRD30a3b49a,PRD1e2d2b20,Soap & Glory MAGNIFI-COCO Body Butter,Soap & Glory Call of Fruity Body Butter,Soap,Soap,Body Butter,,,,,7.49,7.49,GBP,GBP,Boots.com,Boots.com,89.0,68.96,64.09,76.26,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,1
PRD30a3b49a,PRDd4a6232d,Soap & Glory MAGNIFI-COCO Body Butter,Soap & Glory The Righteous Butter Body Butter,Soap,Soap,Body Butter,,,,,7.49,7.49,GBP,GBP,Boots.com,Boots.com,88.0,68.02,66.32,70.58,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,2
PRD30a3b49a,PRDd4a6232d,Soap & Glory MAGNIFI-COCO Body Butter,Soap & Glory The Righteous Butter Body Butter,Soap,Soap,Body Butter,,,,,7.49,49.85,GBP,GBP,Boots.com,eBay - jadashats-us,88.0,68.02,66.32,70.58,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,2
PRD30a3b49a,PRDeff54c48,Soap & Glory MAGNIFI-COCO Body Butter,Soap and Glory The Righteous Body Butter,Soap,Soap,Body Butter,,,,,7.49,9.99,GBP,GBP,Boots.com,Boots.com,83.8,63.83,64.09,63.43,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,3
PRD30a3b49a,PRDa2063a8c,Soap & Glory MAGNIFI-COCO Body Butter,Soap & And Glory The Righteous Body Butter,Soap,Soap,Body Butter,,,600.0,ml,7.49,20.39,GBP,GBP,Boots.com,eBay - zorilus7,83.8,63.83,64.09,63.43,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,3
PRD30aa3e75,PRDaabefebb,NATURE WELL Shea Body Butter Variety Pack Includes Grapefruit,Nature Well Shea Body Butter Variety Pack,NATURE WELL,Nature Well,Body Butter,,,,,26.7,26.7,GBP,GBP,eBay - checkmystores,eBay - checkmystores,100.0,83.57,91.11,72.25,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,1
PRD30f1d99b,PRD8ddeb742,Palmer's Cocoa Butter Formula Tummy Butter For Stretch Marks,Palmer's Cocoa Butter Formula Lotion,Palmer's Cocoa,Palmer's Cocoa,Body Butter,,,,,6.99,4.49,GBP,GBP,spotofglam.co.uk,Boots.com,93.4,73.44,73.54,73.29,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,1
PRD3175785b,PRDca2d45b1,b Bold Face Serum,Plantifique Face Serum,,Plantifique Face,Face Serum,,,,,11.01,19.95,GBP,GBP,b·bold,Amazon.co.uk - Amazon.co.uk-Seller,60.4,,60.44,,50.0,50.0,post_processing,2025-11-18,enhanced_with_embeddings_v1,VERY_LOW,1
PRD32fe73d4,PRD89977d16,5 In 1 Hyaluronic Acid Face Serum (),"Hyaluronic Acid Serum for Face, Hyaluronic Acid Hydrating Serum with Vitamin B5, B5 Serum Skincare, Anti Aging Face Serum for Barrier Repair, Fade",,Hyaluronic Acid,Face Serum,2.0,pcs,,,3.5,6.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,76.6,66.62,61.77,73.9,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,1
PRD32fe73d4,PRD4f278f25,5 In 1 Hyaluronic Acid Face Serum (),Good Molecules Hyaluronic Acid Serum,,Good Molecules,Face Serum,2.0,pcs,,,3.5,6.0,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,75.5,65.54,60.0,73.84,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,2
PRD32fe73d4,PRD991441ba,5 In 1 Hyaluronic Acid Face Serum (),BEAUTYPRO HYALURONIC ACID Hydrating Serum,,BEAUTYPRO HYALURONIC,Face Serum,2.0,pcs,,,3.5,10.0,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Next,73.9,63.95,60.0,69.87,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,3
PRD32fe73d4,PRD1013f8e3,5 In 1 Hyaluronic Acid Face Serum (),La Roche Posay Hyalu B5 Hyaluronic Acid Serum,,La Roche,Face Serum,2.0,pcs,,,3.5,35.98,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Superdrug.com,73.7,63.72,56.67,74.29,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,4
PRD32fe73d4,PRDf0e016fd,5 In 1 Hyaluronic Acid Face Serum (),Mallows Beauty Hyaluronic Acid Serum,,Mallows Beauty,Face Serum,2.0,pcs,,,3.5,7.67,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Justmylook,72.7,62.66,60.0,66.64,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,5
PRD32fe73d4,PRD78560333,5 In 1 Hyaluronic Acid Face Serum (),Art Naturals Hyaluronic Acid Serum,,Art Naturals,Face Serum,2.0,pcs,,,3.5,8.41,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,iHerb,72.4,62.41,60.0,66.01,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,6
PRD32fe73d4,PRD5f97ad56,5 In 1 Hyaluronic Acid Face Serum (),Turmeric Face Serum - Dark Spot Remover For Face- Serum Face For Healthy And Plump Skin - Hyaluronic Acid Serum For Soothing & Hydrating - Face Serum,,Turmeric Face,Face Serum,2.0,pcs,,,3.5,5.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,71.5,61.5,61.77,61.1,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,7
PRD32fe73d4,PRDf67e5dce,5 In 1 Hyaluronic Acid Face Serum (),Mancave Hyaluronic Face Serum,,Mancave Hyaluronic,Face Serum,2.0,pcs,50.0,ml,3.5,12.5,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Holland & Barrett,70.7,70.69,65.4,78.62,50.0,0.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,8
PRD32fe73d4,PRD2d08c996,5 In 1 Hyaluronic Acid Face Serum (),"Pro-Aging Super Serum,2024 New Purple Pro Aging Super Serum,Hyaluronic Acid and Collagen Face Serum,Collagen Peptide Anti Wrinkle Serum,Pro Anti-Aging",,Pro-Aging Super,Face Serum,2.0,pcs,,,3.5,17.52,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,70.1,60.14,61.77,57.7,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,9
PRD32fe73d4,PRD61f260f0,5 In 1 Hyaluronic Acid Face Serum (),"Facial Serum 10% Hyaluronic Acidanti-Wrinkle,Antipigmentation Face Serum For Men & Women Repairing Fine Lines, Wrinkles And Dryness Of The Skin",,Facial Serum,Face Serum,2.0,pcs,,,3.5,5.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,69.9,59.86,51.67,72.15,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,LOW,10
PRD32fe73d4,PRDf6fe0f22,5 In 1 Hyaluronic Acid Face Serum (),Rhug Wild Beauty Active Treatment Serum With Hyaluronic Acid,,Rhug Wild,Face Serum,2.0,pcs,,,3.5,130.0,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Rhug Wild Beauty,68.8,58.78,55.9,63.11,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,LOW,11
PRD32fe73d4,PRDd1c77b24,5 In 1 Hyaluronic Acid Face Serum (),"Bee Venom Face Serum – Anti Ageing Face Serum for Wrinkles,Deeply Moisturize & Hydrate Skin with Hyaluronic Acid & Glycerin,Soothes & Firms for",,Bee Venom,Face Serum,2.0,pcs,,,3.5,5.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,68.5,58.47,60.5,55.41,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,LOW,12
PRD32fe73d4,PRD2e2e40ea,5 In 1 Hyaluronic Acid Face Serum (),"L'Oréal Paris Plump and Glow Serums Bundle with 1.5% Hyaluronic Acid, Vitamin E and Anti-Oxidants",,L'Oréal Paris,Face Serum,2.0,pcs,,,3.5,54.98,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,LOOKFANTASTIC,67.2,57.24,51.47,65.89,50.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,LOW,13
PRD337887dc,PRDad74e0eb,Mango Butter Refined / Resealable Pouch,Mango Butter,Mango Butter,Mango Butter,Body Butter,25.0,g,,,3.19,4.45,GBP,GBP,TheSoapery,Aromantic,99.5,69.46,76.0,59.64,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,1
PRD348f8e77,PRD6d6aa7db,Honey Almond Whipped Body Butter,Whipped Body Butter,Honey Almond,Whipped Body,Body Butter,,,,,26.6,23.47,GBP,GBP,Ecco-Verde.co.uk,eBay,69.0,,84.0,,0.0,50.0,post_processing,2025-11-18,enhanced_with_embeddings_v1,LOW,1
PRD37a77fed,PRDdc65729d,Body Butter Salted Caramel,Body Butter with Mango Butter – Lime,Body Butter,Body Butter,Body Butter,,,,,14.95,7.99,GBP,GBP,The B Collection,Handmade Fever,73.5,53.46,49.92,58.77,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,MEDIUM,1
PRD37a77fed,PRDf1b0c5d0,Body Butter Salted Caramel,Body Butter with Mango Butter – Patchouli and Orange,Body Butter,Body Butter,Body Butter,,,,,14.95,7.99,GBP,GBP,The B Collection,Handmade Fever,69.4,49.38,44.56,56.59,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,LOW,2
PRD37a77fed,PRDf098e420,Body Butter Salted Caramel,Body Butter For Dry Skin Mango (body Butter),Body Butter,Body Butter,Body Butter,,,50.0,ml,14.95,24.91,GBP,GBP,The B Collection,eBay - onebioshopcom,69.0,49.05,45.68,54.11,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,LOW,3
PRD37a77fed,PRD1d9f2d43,Body Butter Salted Caramel,Body Butter (new) Charging....body Butter - Organic Oatmeal Scented,Body Butter,Body Butter,Body Butter,,,,,14.95,13.36,GBP,GBP,The B Collection,eBay - vanceb01,66.7,46.67,47.81,44.95,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,LOW,4
PRD37a77fed,PRD1aafb9bb,Body Butter Salted Caramel,Body Butter With Chios Mastiha Oil And Grape From Greece,Body Butter,Body Butter,Body Butter,,,250.0,ml,14.95,119.88,GBP,GBP,The B Collection,eBay - idisma,65.3,45.31,42.34,49.75,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,LOW,5
PRD383ec9db,PRDa31876c5,"Hair Shampoo Bar, Anti Hair Loss Soap,anti-hair Loss Rice Shampoo Bar,solid Shampoo, Organic Herbal Solid Soap Hair, Hair Loss Anti Dandruff,shampoo B",Hair Shampoo Bar Soap Organic Ecofriendly Anti Dandruff For Growth,Hair Shampoo,Hair Shampoo,Shampoo Bar,,,85.0,g,11.99,6.36,GBP,GBP,fruugo.co.uk,eBay - sitedv88,98.6,68.6,66.01,72.5,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,1
PRD383ec9db,PRD7a86bc0c,"Hair Shampoo Bar, Anti Hair Loss Soap,anti-hair Loss Rice Shampoo Bar,solid Shampoo, Organic Herbal Solid Soap Hair, Hair Loss Anti Dandruff,shampoo B",Hair Shampoo Bar Soap Weakly Alkaline Anti Dandruff For Oil,Hair Shampoo,Hair Shampoo,Shampoo Bar,,,85.0,g,11.99,6.44,GBP,GBP,fruugo.co.uk,eBay - suntekmall,95.0,65.03,59.68,73.05,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,2
PRD392d044d,PRD9e61c9a7,Friendly Soap Lavender Tea Tree Conditioner Bar,Friendly Soap Lavender & Geranium Conditioner Bar,Friendly Soap,Friendly Soap,Conditioner Bar,,,,,9.62,8.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,C & G Natural Beauty Shop,100.0,81.08,78.65,84.74,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,1
PRD392d044d,PRD28257c33,Friendly Soap Lavender Tea Tree Conditioner Bar,Friendly Soap Conditioner Bar - Lavender & Tea Tree,Friendly Soap,Friendly Soap,Conditioner Bar,,,90.0,g,9.62,33.22,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,eBay - gudz_uk,100.0,99.39,100.0,98.48,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,1
PRD392d044d,PRD99303b82,Friendly Soap Lavender Tea Tree Conditioner Bar,Conditioner Bar - - Lavender & Geranium | Friendly Soap,Friendly Soap,Friendly Soap,Conditioner Bar,,,12.0,pack,9.62,91.7,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Friendly Soap,100.0,80.7,78.65,83.77,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,1
PRD392d044d,PRD24f16863,Friendly Soap Lavender Tea Tree Conditioner Bar,Friendly Soap Conditioner Bar Peppermint & Eucalyptus,Friendly Soap,Friendly Soap,Conditioner Bar,,,,,9.62,8.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,REGN,90.5,70.47,63.57,80.81,100.0,50.0,main_engine,2025-11-18,enhanced_with_embeddings_v1,HIGH,2
