product_1_id,product_2_id,product_1_name,product_2_name,brand_1,brand_2,category,size_value_1,size_unit_1,size_value_2,size_unit_2,price_1,price_2,currency_1,currency_2,retailer_1,retailer_2,similarity,name_similarity,brand_similarity,size_similarity
PRD78142e75,PRDd987acec,Sanctuary Spa Signature Natural Oils Melting Pearl Body Butter,Sanctuary Spa Body Butter,Sanctuary Spa,Sanctuary Spa,Body Butter,300.0,ml,,,16.0,13.0,GBP,GBP,Ocado,Boots.com,97.8,77.78,100.0,50.0
PRD699dc9c0,PRD859ff753,This Works Perfect Legs Body Butter,perfect legs body butter - bundle 2,This Works,,Body Butter,,,,,29.0,22.84,GBP,GBP,ThisWorks.com,eu.thisworks.com,70.5,70.53,50.0,50.0
PRD47ea1152,PRDe4842ed8,Soap & Glory Berry & Bright Body Butter,Soap & Glory Original The Righteous Butter Body Lotion,Soap,Soap,Body Butter,200.0,ml,,,6.0,3.66,GBP,GBP,Boots.com,eBay,82.3,62.32,100.0,50.0
PRD47ea1152,PRDa783e838,Soap & Glory Berry & Bright Body Butter,Soap & Glory Limited Edition Fresh As Fig Body Butter,Soap,Soap,Body Butter,200.0,ml,,,6.0,5.99,GBP,GBP,Boots.com,Boots.com,80.9,60.86,100.0,50.0
PRD47ea1152,PRD30a3b49a,Soap & Glory Berry & Bright Body Butter,Soap & Glory MAGNIFI-COCO Body Butter,Soap,Soap,Body Butter,200.0,ml,,,6.0,7.49,GBP,GBP,Boots.com,Boots.com,86.3,66.32,100.0,50.0
PRD47ea1152,PRD1e2d2b20,Soap & Glory Berry & Bright Body Butter,Soap & Glory Call of Fruity Body Butter,Soap,Soap,Body Butter,200.0,ml,,,6.0,7.49,GBP,GBP,Boots.com,Boots.com,84.1,64.09,100.0,50.0
PRD47ea1152,PRDd4a6232d,Soap & Glory Berry & Bright Body Butter,Soap & Glory The Righteous Butter Body Butter,Soap,Soap,Body Butter,200.0,ml,,,6.0,7.49,GBP,GBP,Boots.com,Boots.com,87.3,67.32,100.0,50.0
PRD47ea1152,PRDeff54c48,Soap & Glory Berry & Bright Body Butter,Soap and Glory The Righteous Body Butter,Soap,Soap,Body Butter,200.0,ml,,,6.0,9.99,GBP,GBP,Boots.com,Boots.com,84.2,64.18,100.0,50.0
PRD47ea1152,PRDd4a6232d,Soap & Glory Berry & Bright Body Butter,Soap & Glory The Righteous Butter Body Butter,Soap,Soap,Body Butter,200.0,ml,,,6.0,49.85,GBP,GBP,Boots.com,eBay - jadashats-us,87.3,67.32,100.0,50.0
PRD47ea1152,PRDa2063a8c,Soap & Glory Berry & Bright Body Butter,Soap & And Glory The Righteous Body Butter,Soap,Soap,Body Butter,200.0,ml,600.0,ml,6.0,20.39,GBP,GBP,Boots.com,eBay - zorilus7,74.2,64.18,100.0,0.0
