product_1_id,product_2_id,product_1_name,product_2_name,brand_1,brand_2,category,size_value_1,size_unit_1,size_value_2,size_unit_2,price_1,price_2,currency_1,currency_2,retailer_1,retailer_2,similarity,name_similarity,brand_similarity,size_similarity,valid_match
PRDd44093d8,PRDd94aeaa8,Conditioner Bar for All Hair Types,Conditioner Bar for Thin Hair,Conditioner Bar,Conditioner Bar,Conditioner Bar,,,,,9.6,13.0,GBP,GBP,Owl & Bee UK,Local Boom Gift Shop,97.2,77.2,100.0,50.0,True
PRDd4a6232d,PRDeff54c48,Soap & Glory The Righteous Butter Body Butter,Soap and Glory The Righteous Body Butter,Soap,Soap,Body Butter,,,,,7.49,9.99,GBP,GBP,Boots.com,Boots.com,100.0,94.29,100.0,50.0,True
PRDd65f77fd,PRDe4a46626,Niacinamide Serum,The Ordinary Niacinamide 10% + Zinc 1% Face Serum,Niacinamide Serum,The Ordinary,Face Serum,30.0,ml,30.0,ml,10.0,43.92,GBP,GBP,tangerins.com,eBay - gharisi,75.0,70.0,0.0,100.0,True
PRDd7b369b6,PRDb1aa604c,The INKEY List Niacinamide Serum,The INKEY List Retinol Serum,The INKEY,The INKEY,Face Serum,30.0,ml,,,5.25,7.35,GBP,GBP,The Inkey List,The Inkey List,81.7,76.67,100.0,50.0,True
PRDd804dba8,PRD2c4133ca,Ecostore Nourishing Conditioner Bar,alott - nourishing conditioner bar,Ecostore Nourishing,,Conditioner Bar,,,,,9.81,16.0,GBP,GBP,Nourished Life,Jjungl,77.8,77.79,50.0,50.0,True
PRDd8cac166,PRD22ae5503,Superfly Soap Hair Conditioner Bar,Superfly Soap Solid Hair Conditioner Bar,Superfly Soap,Superfly Soap,Conditioner Bar,,,,,8.3,8.3,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,100.0,93.33,100.0,50.0,True
PRDd94aeaa8,PRD5cc056bd,Conditioner Bar for Thin Hair,Conditioner Bar for Hair Growth,Conditioner Bar,Conditioner Bar,Conditioner Bar,,,,,13.0,22.26,GBP,GBP,Local Boom Gift Shop,Snapklik.com,100.0,81.01,100.0,50.0,True
PRDdb039b35,PRD4d74acf3,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()","Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",Nature Triangle,Nature Triangle,Shampoo Bar,2.0,pcs,2.0,pcs,9.99,8.87,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,100.0,66.47,100.0,100.0,True
PRDdb639c8a,PRD736548b6,"Korean Skin Care 20% Vitamin C Serum,Vitamin C Moisturiser for Face,Vitamin C Brightening Serum,wrinkle serum,Anti-Aging Face Serum for Glowing Skin","20% Vitamin C Serum, Korean Skin Care Serum with Hyaluronic Acid, Anti-aging Face Serum for Dry and Dull Skin, Reduce Wrinkles & Fine Lines, Fast",Korean Skin,,Face Serum,,,,,8.99,7.19,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,70.9,60.92,50.0,50.0,True
PRDdc65729d,PRDf1b0c5d0,Body Butter with Mango Butter – Lime,Body Butter with Mango Butter – Patchouli and Orange,Body Butter,Body Butter,Body Butter,,,,,7.99,7.99,GBP,GBP,Handmade Fever,Handmade Fever,100.0,73.88,100.0,50.0,True
PRDdc78a78e,PRDf97f8370,Beauty of Joseon Revive Serum Mucin,Beauty of Joseon Light On Serum,Beauty,Beauty,Face Serum,,,,,16.97,14.39,GBP,GBP,Millies.ie,Superdrug.com,89.8,69.81,100.0,50.0,True
PRDdd85df46,PRD9f09222c,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &",Nature Triangle Usman Grass Shampoo Bar,Nature Triangle,Nature Triangle,Shampoo Bar,,,,,6.99,9.97,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,100.0,81.82,100.0,50.0,True
PRDe128499b,PRDd1ca1607,Balance Active Formula Brightening Serum,Balance Active Formula Niacinamide Blemish Recovery Serum,Balance Active,Balance Active,Face Serum,,,,,2.99,24.99,GBP,GBP,Home Bargains,Amazon.co.uk - Amazon.co.uk-Seller,89.4,69.41,100.0,50.0,True
PRDe1b4ac16,PRD8ed88d88,Derma V10 Cocoa Body Butter,Derma V10 Body Butter Coconut,Derma V10,Derma V10,Body Butter,,,220.0,ml,1.49,3.99,GBP,GBP,Wilko,Amazon.co.uk - Amazon.co.uk-Seller,100.0,82.38,100.0,50.0,True
PRDe408fb7b,PRD6ac91761,Coconut Curls Conditioning Shampoo Bar Trial Size,Coconut Curls Conditioning Shampoo Bar,Coconut Curls,Coconut Curls,Conditioner Bar,,,,,5.49,11.99,GBP,GBP,Bloom In Soap,Bloom In Soap,100.0,88.57,100.0,50.0,True
PRDe42b3890,PRD6c1d66f0,Faith in Nature - Shampoo Bar Lavender & Geranium,Faith in Nature Lavender & Geranium Shampoo Bar,Faith in Nature,Faith in Nature,Shampoo Bar,85.0,g,,,7.0,7.0,GBP,GBP,Holland & Barrett,Faith in Nature,100.0,100.0,100.0,50.0,True
PRDe4842ed8,PRDd4a6232d,Soap & Glory Original The Righteous Butter Body Lotion,Soap & Glory The Righteous Butter Body Butter,Soap,Soap,Body Butter,,,,,3.66,7.49,GBP,GBP,eBay,Boots.com,100.0,90.0,100.0,50.0,True
PRDe4894e60,PRD09cc226c,ecoLiving Shampoo bar Fragrance Free /,ecoLiving Shampoo Bar - Soap Free,,,Shampoo Bar,25.0,g,,,2.8,2.0,GBP,GBP,Eco Bee,Ecoliving,81.4,81.4,50.0,50.0,True
PRDe522a9dd,PRD1013f8e3,La Roche Posay Cicaplast B5 Serum,La Roche Posay Hyalu B5 Hyaluronic Acid Serum,La Roche,La Roche,Face Serum,,,,,40.0,35.98,GBP,GBP,Boots.com,Superdrug.com,91.5,71.51,100.0,50.0,True
PRDe86336bb,PRD3873f52e,Garnier Ultimate Blends Coconut Hydrating Shampoo Bar with Aloe Vera for Normal Hair,Garnier Ultimate Blends Shampoo Bar Ginger Recovery,Garnier,Garnier,Shampoo Bar,60.0,g,60.0,g,4.0,5.25,GBP,GBP,Boots.com,Amazon.co.uk - Amazon.co.uk-Seller,100.0,62.17,100.0,100.0,True
PRDe87d03f9,PRDa54dce4c,"unbrand Castor Oil Conditioner Bar - Nourishing & Soothing Natural Deep Conditioner for All Hair Types - Hair Moisturizing, Cleansing Solid Soap Ba...","Castor Oil Hair Bar - Nourishing and Soothing Natural Deep Conditioner for All Hair Types - Moisturizing and Cleansing Bar, Vegan, Smooth and",,Castor Oil,Conditioner Bar,,,,,5.99,4.59,GBP,GBP,fruugo.co.uk,Amazon.co.uk - Amazon.co.uk-Seller,82.0,82.01,50.0,50.0,True
PRDeb8c5891,PRD033d0941,KinKind Shampoo & Bodywash Bars Set,KinKind Shampoo Bar Set,KinKind Shampoo,KinKind Shampoo,Shampoo Bar,,,,,9.95,25.5,GBP,GBP,KinKind,Amazon.co.uk - Amazon.co.uk-Seller,94.3,74.29,100.0,50.0,True
PRDef469070,PRDda45072e,"Cacumen Biotae Isatis Indicotica Shampoo Bar, Usman Shampoo Bar Grass","Cacumen Biotae Isatis Indicotica Shampoo Bar, Usman Shampoo Grass Bar",Cacumen Biotae,Cacumen Biotae,Shampoo Bar,,,,,12.28,12.28,GBP,GBP,eBay - yusnshushangmao,eBay - fullhouseer,100.0,100.0,100.0,50.0,True
PRDeff54c48,PRDd4a6232d,Soap and Glory The Righteous Body Butter,Soap & Glory The Righteous Butter Body Butter,Soap,Soap,Body Butter,,,,,9.99,49.85,GBP,GBP,Boots.com,eBay - jadashats-us,100.0,94.29,100.0,50.0,True
PRDf098e420,PRDdc65729d,Body Butter For Dry Skin Mango (body Butter),Body Butter with Mango Butter – Lime,Body Butter,Body Butter,Body Butter,50.0,ml,,,24.91,7.99,GBP,GBP,eBay - onebioshopcom,Handmade Fever,91.4,61.36,100.0,50.0,True
PRDf2b13eb3,PRD01f73956,I Love Coconut & Cream Body Butter,I Love Wellness Sleep Body Butter,I Love,I Love,Body Butter,,,,,2.49,9.99,GBP,GBP,Wilko,Amazon.co.uk - Amazon.co.uk-Seller,83.2,63.2,100.0,50.0,True
PRDf2daad50,PRDd8d93ae9,"2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men","1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",,,Shampoo Bar,1.0,pcs,1.0,pcs,6.89,12.95,GBP,GBP,fruugo.co.uk,fruugo.co.uk,100.0,92.63,50.0,100.0,True
PRDf4402683,PRDe4842ed8,Soap & Glory Body Butter The Righteous Butter,Soap & Glory Original The Righteous Butter Body Lotion,Soap,Soap,Body Butter,,,,,7.49,3.66,GBP,GBP,Boots.com,eBay,100.0,90.0,100.0,50.0,True
PRDf7fd4b86,PRDf55f26f8,Naturium Vitamin C Complex Face Serum with Hyaluronic Acid & Vitamin E,15% Vitamin C Complex,Naturium Vitamin,,Face Serum,,,,,9.38,36.0,GBP,GBP,Amazon.co.uk,indē wild UK,76.0,66.04,50.0,50.0,True
PRDf83acaff,PRDc26d29e5,Friendly Soap Shampoo Bar - Lav & Tea Tree,Soapy Scraps Shampoo Bar - Lavender & Tea Tree | Friendly Soap,Friendly Soap,Friendly Soap,Shampoo Bar,95.0,g,,,3.29,10.99,GBP,GBP,QuickVit,Friendly Soap,100.0,80.67,100.0,50.0,True
PRDfbf2977a,PRD8a71614b,Shea Butter Refined,Shea Butter – Refined Resealable Pouch,Shea Butter,Shea Butter,Body Butter,,,,,8.1,30.95,GBP,GBP,The Soap Kitchen,TheSoapery,100.0,84.0,100.0,50.0,True
PRDfce740e3,PRD32fe73d4,CeraVe Hydrating Hyaluronic Acid Serum,5 In 1 Hyaluronic Acid Face Serum (),CeraVe Hydrating,,Face Serum,,,2.0,pcs,16.1,3.5,GBP,GBP,Boots.com,Amazon.co.uk - Amazon.co.uk-Seller,70.0,60.0,50.0,50.0,True
PRDfd3ca522,PRD8ce93f8d,I Love Cosmetics Women's English Rose Body Butter,I Love Cosmetics Vanilla Milk Body Butter,I Love,I Love,Body Butter,,,,,7.99,9.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,86.9,66.88,100.0,50.0,True
PRDff2e9b24,PRDc18dacd6,Ethique Wonderbar Conditioner Bar for Oily-Normal Hair-Mini,Ethique Wonderbar Conditioner Bar For Oily to Normal Hair,Ethique Wonderbar,Ethique Wonderbar,Conditioner Bar,,,,,3.5,12.99,GBP,GBP,New Zealand Nature - UK,Amazon.co.uk - Amazon.co.uk-Seller,100.0,90.38,100.0,50.0,True
PRDff85511b,PRDd987acec,Sanctuary Spa Signature Collection Body Butter,Sanctuary Spa Body Butter,Sanctuary Spa,Sanctuary Spa,Body Butter,,,,,3.5,13.0,GBP,GBP,Amazon.co.uk,Boots.com,100.0,86.67,100.0,50.0,True
